caption.sv,uuid
"Beijer, Tage (1868 - 1944)",e2c35e7b-7204-4358-a9c9-fae849088d21
"Bellander, Sten Didrik (1921 - 2001)",7803d768-f65a-4446-8edb-9acbd90d69b3
"Bendes, Carl Martin Josef Emanuel (1893 - 1945)",f5634fa9-fdab-46bc-8818-03d21bc0ef35
"Bendixen, Bernhard (1810 - 1877)",45264e9a-522d-4bd1-960c-b9012cb21133
"Bengtson, Eda Augusta (1862 - 1941)",de9743df-c5a1-46b9-8452-c65f68a87f9b
"Bengtson, John (1875 - 1959)",dbd1a6fb-f9e0-4944-820f-d6538db7a506
"Bengtson, Selma (1880 - 1958)",0e2c2d6f-03ba-47e6-9570-6198f7564ae0
"Bengtsson Dahlin, Per (1853 - 1938)",29f1e3a0-85eb-44c3-b85b-f5cd5c73b2d7
"Bengtsson, Agnes Johanna (1882 - 1965)",d6fa8b7e-6b86-452b-b550-1361c0e92177
"Bengtsson, Anna (1861 - 1954)",bc456932-b7a4-4a7f-9f9d-60b7f772fa48
"Bengtsson, Bernhard (1889 - 1947)",b55fc572-dfa4-459e-932b-1bfc104a15ea
"Bengtsson, Eda (1862 - 1941)",8c586fa6-aff0-46a9-8a6e-928b4addad4d
"Bengtsson, Emil (1854 - 1911)",fb46edcc-997a-4091-92f7-50b3ddddf0e4
"Bengtsson, Joel (1884 - 1971)",d2698e75-38cc-4cc9-9203-018824bbe7a1
"Bengtsson, Karin (1861 - )",42c9faef-c9a8-4e57-84a5-ac7734d4215a
"Bengtsson, Karl Edvard (1866 - )",3a13d20d-4856-4280-aba7-85d37e576445
"Benkow, Moses (1892 - 1952)",129ece27-de3c-476c-9da0-f275bd9d4041
"Benkowitz, Helia (1862 - 1921)",5f286e6a-dc78-4e7e-8e6b-5fd87c4256d6
"Benkowitz, Ida (1874 - 1946)",2e568aef-120a-4214-a97c-19134ec0a58b
"Bennet, Oscar Fleetwood (1891 - 1957)",f839b222-ff4a-4d31-8b11-0dfdeebdb7ca
"Benzelstierna, Lars Jesper (1808 - 1880)",cb665024-e940-445a-a8ff-c5244c495c3f
"Berg, Arvid (1873 - 1952)",b6651a4c-1c44-4728-b70f-64b2cb50c607
"Berg, Carl Henrik (1848 - 1890)",94e98b50-53b2-41c5-87b8-849be484847f
"Berg, Emmy Maria (1884 - 1961)",b377d9a6-6c87-4661-a848-60ad1f1bae46
"Berg, Gudmund (1854 - 1900)",b6734305-daf5-400c-b49b-2bca106e0ee5
"Berg, Helena Sofia (1863 - )",1137f9a0-7cbe-4df4-852e-c6267af79bd2
"Berg, John Olov (1908 - 2001)",8a2cd6ad-9a07-4c1d-894c-6a6ed53e6a70
"Berg, Märta (1880 - 1960)",ca9cec0f-e850-44f4-82bd-ce61b8944b71
"Berg, Per Emil Konrad (1888 - 1973)",83941669-66ac-4e15-bbdd-91fd929d36b9
"Berg, Polykorpus Johan Reiold (1878 - 1938)",a97857a3-3f19-497b-b5da-7d044914604d
"Bergdahl, Hanna (1840 - 1907)",b80ed1f6-3296-4784-b0f1-2e761f2b9f4b
"Bergdahl, Signe Christina (1848 - )",0a191233-4bae-4f93-b3bc-175f505b5d21
"Bergendahl, Johan Alfred (1872 - 1958)",65cd88f4-5370-41ae-bed0-7fb8341c90e1
"Bergendahl, Johanna Emilia (1849 - 1878)",d2ab43c1-09c2-4a21-902c-845eaf40209d
"Berger, Wilhelm von (1812 - 1888)",2795235c-5709-4043-b7e0-75ab21412d43
"Berggren, Anna Gustava Voltina (1880 - 1940)",05946afd-7b3c-4d1b-8455-68ae762b3997
"Berggren, Carl (1847 - 1897)",1934e764-b070-42d4-a183-526d69e841f1
"Berggrén, Carl Johan",9dae66fe-7239-43af-be1d-8c88c11db09c
"Berggren, Guillaume (1835 - 1920)",58d36678-4501-4602-85d1-534bc84f8618
"Berggren, Gustaf Adolf (1852 - 1905)",d669faaa-70fa-4762-84e8-2c208034e8d8
"Berggren, Knut Johan Herman (1861 - 1905)",d480a90d-e748-48bd-86cc-e172da079b91
"Berggren, Maria Albertina (1851 - 1930)",b900271a-1503-4075-a77e-7cd053d996d7
"Berggren, Marie Ulrika Elisabeth (1829 - 1896)",1c24b760-8f13-4e99-b7fb-211430a2fe68
"Berggren, Per Ossian Emil (1863 - )",95c2e569-70b1-462a-8fbb-a4c998d0b30c
"Berggren, Tekla (1872 - 1933)",c432c5ab-a374-4b46-872d-d9f7db66eb3b
"Berggren, Vilhelm Bertil (1894 - 1972)",a64545f1-d44b-4d66-b06a-cfae837c9cb9
"Bergh, P. J. (1842 - 1898)",deafaedc-bcb3-4e6e-af05-c18379eec91f
"Bergholm, Karl-Evert (1922 - 1985)",d0206f00-fac8-48f3-8e31-cc5677c7a2c2
"Bergholtz, Oskar Gustav (1904 - 1932)",ef9da4c3-f703-42f1-92eb-5ac4fafacd2b
"Bergin, Anders Jacob (1873 - 1965)",b83d1d93-1230-4347-a5ed-964d6822d479
"Bergkvist, Anna Katarina (1896 - )",136a8c1f-7c07-4f91-a23b-3fe70e632acc
"Bergkvist, John (1874 - 1953)",30032b8b-49dd-424a-913b-9c12c9d8fee6
"Berglin, Josef (1894 - 1955)",5e6bc019-e1f6-4396-a09a-63e445778935
"Bergloo, Bror Carl Gustaf Planting (1861 - 1941)",3233be86-4f30-443e-9b8d-013134485885
"Berglund, Anna (1887 - )",d26e37e3-945e-485e-bcf5-496c5ea082be
"Berglund, Carl Victor (1843 - )",02a197cc-efeb-40c0-a576-ed5c106c48b8
"Berglund, Ida (1884 - 1924)",d6475181-ddc6-4862-9938-f65e07090fca
"Berglund, Johan Albert Teodor (1869 - )",f6744491-60e8-4444-a1b5-bbfc09be3e22
"Berglund, Karl Erik (1867 - )",5211f23a-12bf-4f3e-9450-a847ce6874bf
"Berglund, Vilhelm Robert Ferdinand (1870 - 1934)",8c8802fa-9999-4fff-8189-dba1f17e2d67
"Bergman Sucksdorff, Astrid (1927 - 2015)",f46e0eac-5ead-4284-a87f-e4d4c236c6e1
"Bergman, Anna Sofia (1872 - 1921)",126a71a4-a6ef-42e1-908f-d846b4614175
"Bergman, Axel Rudolf (1877 - 1965)",eb71d978-9b78-44d1-a2ee-ca7bbbe99e85
"Bergman, Ernst Hjalmar (1880 - 1957)",6ba25603-268a-46ff-afc8-fe46cd3c0a56
"Bergman, Hans (1931 - 2010)",cb0851fb-18e0-459d-ab49-2d515efd24c3
"Bergman, Hasse (1841 - 1888)",23965a40-5c01-4b9b-b517-d6b6391111ae
"Bergman, Julius Edvard (1856 - 1903)",7729f6d7-d415-4776-be3b-a286dc45f04d
"Bergman, Justus Samuel (1871 - 1929)",5702fd01-db03-4b77-b3f8-fc55f0be4959
"Bergman, Karl Victor (1843 - 1892)",b0d61194-26f6-40ca-ae1e-98a291d234f0
"Bergman, Olof Natanael (1874 - )",f5757049-c35c-4b59-822e-9c177a2fc187
"Bergman, Pehr Otto (1863 - 1936)",c3dfb997-8604-4e54-b6b1-86317941bc2b
"Bergne, Herman (1899 - 1982)",530c2967-6111-4c3e-9c84-ee6276871098
"Bergquist, Eric (1855 - 1906)",dab0831f-1512-470f-9d6f-bdb1cbe5bebc
"Bergqvist, Anna (1889 - )",18dc3433-82e2-4565-9fdb-dcef19215517
"Bergqvist, Beda (1869 - 1956)",a0a62684-286b-48e4-9c35-3b51c28fc1a1
"Bergqvist, Ingeborg Armida Wilhelmina (1857 - 1941)",9e7230b0-9bc9-4f36-9cde-538044a36277
"Bergqvist, John (1874 - 1953)",1813b5af-0087-4e1f-9a8c-38d3014b88ea
"Bergqvist, Samuel (1861 - 1945)",5a4340b8-93e7-493e-b870-6efb58066603
"Bergstedt, Pehr Frans Joel (1827 - 1886)",125de3c1-bf28-4218-81fa-364951e9f0e5
"Bergsten, Ester Charlotta (1887 - 1917)",15ea7c67-849b-4bb3-a515-012aed2b8cff
"Bergström, Alfred (1864 - 1954)",8bc54af1-ac3f-4bd6-8f9e-bfe377ac11cd
"Bergström, Alfrida Johanna (1868 - 1896)",71ee2717-018d-438a-afbc-75f4f62c8121
"Bergström, Alice Evelina (1901 - 1972)",1d427302-b432-43fd-9923-0b416c1648c3
"Bergström, Anna Charlotta Ottilia (1881 - 1944)",f690f6aa-888d-4878-ae3c-0ab512b3c2cc
"Bergström, Bror John (1905 - 1966)",6bbbb5bb-309d-4f8c-a25e-329d73ba5b32
"Bergström, Carl Robert (1859 - 1912)",3673f537-4f50-4e03-96ef-33b1f1cc9f94
"Bergström, Emelie Sofia (1860 - )",3638f091-abc0-471a-87e8-45289f6b0b84
"Bergström, Fredrika (1832 - 1911)",8b843e4b-d4b2-4524-9d44-cb374b5601d1
"Bergström, Ida Katarina (1875 - 1926)",d7166c08-d68f-4a9c-a4af-02677446292b
"Bergström, Johan Wilhelm (1812 - 1881)",818a9e19-5ec5-4525-9a43-706ffca11d44
"Bergström, Knut Thorwald (1877 - 1948)",96b51f7c-2e6a-4429-9b24-3389c3bcea96
"Bergström, Lars (1842 - )",47392fd2-9bb5-46fc-90f2-3a710b57ebe0
"Bergström, Sigge Olof (1880 - 1975)",2076a6f2-7dd5-4659-b98f-c689fb326da3
"Bergvall, Carl-Eric Johan (1909 - 1972)",3b7634cd-b876-48b5-96c2-f99618b5fb8b
"Bergvall, Olof Johan (1869 - 1932)",2cdcd783-e668-44d6-a881-00c3172699f3
"Berlin, Carl Viktor (1871 - )",5a7806bb-6c21-4b27-8cbb-2f50ac4e1f15
"Bermann, Bernhard (1814 - 1886)",32fb5b31-9021-49ad-865c-a88eed92b678
"Berndt, Johan Edvard (1901 - )",7795d738-8620-4d66-b133-09c9fe89eac7
"Berndtson, Jenny Sofia (1874 - )",e6f05365-316a-4f71-8c1f-824bb32257e2
"Bernér, Alma (1883 - 1975)",3ee3d90d-581a-432b-962e-c5c6100a2fb7
"Berner, Karl Ludvig (1860 - 1937)",3ab32f3e-ac1a-4534-a1dc-e0173d34db0a
"Bernhard, Kerstin (1914 - 2004)",a0d839d9-0422-4ac9-988a-de76bdcdea75
"Bernle, Holger Bernhard (1909 - 1994)",3b617a6c-4a95-4616-9bb6-f81f6169fe43
"Berns, Albin (1866 - 1929)",ccc63263-d293-4370-bb9a-b042ef970d26
"Bersén, Frans August (1829 - 1880)",11f512f8-1a7d-402c-b1ba-e052de203b9e
"Bertildsson, Albertina (1850 - 1926)",fd834cdf-57e0-4fdc-8e0d-4852793accb1
"Berzelius, Alfred (1862 - 1939)",80e45910-6985-49be-898f-36ad74f9eee6
"Beyer, Hugo (1868 - 1926)",cda9902d-2de8-48f4-8f54-0ed5c0d980b8
"Bianchini, Amadeus (1867 - 1930)",4b7e890b-d50a-4688-991e-7d0ae8013b48
"Billberg, Axel Ferdinand (1875 - )",420afcd3-611f-41e8-871d-75e6f5d98d9a
"Billberg, Carl (1848 - 1928)",8868c503-a89b-48f8-a487-a96a66de5579
"Billing, Lars Theodor (1816 - 1892)",4c66bc59-9657-4fee-ab2a-9c2f191515ac
"Billred, Oscar (1885 - 1957)",f33946ba-f3fe-42e6-83fe-3bba8e0b9da0
"Billström, Mariana Amalia Matilda (1840 - 1914)",37a2f52b-c9cb-4131-8cb8-a4d1c8940f4d
"Birgén, Ester (1862 - 1896)",52b04a35-dfbb-4137-b029-c93e6e54962f
"Bischof, Julius Waldemar (1881 - 1932)",258b29e2-1107-41a7-87de-031b6646374c
"Bjelke, Peder Fredrich (1832 - 1913)",7e2d8da4-45f9-4bcd-b6bc-f1def2e3ab7a
"Bjurgren, Johan Oskar (1844 - )",ac7931c7-5fb2-40d8-81c0-d6488bd0a35a
"Bjuw, Carl Oscar Erik (1894 - 1962)",efaf0b26-afea-481a-9608-bddd3dafa8de
"Björcmann, Ture (1904 - 1991)",343b7463-ecad-4843-8f76-5db8a05d33dd
"Björk, Anders (1850 - )",dabe404c-d62f-4512-9546-e268d13507f2
"Björk, Anna Teresia Viktoria (1881 - 1969)",c07fb5b5-c812-46de-9e3b-505cae43ccc0
"Björk, Kjell Lennart (1935 - 1990)",33252d11-a920-49bf-b021-a7edaf401477
"Björk, Lars Eskil Severin (1895 - 1959)",12481ca2-8340-4181-a3b8-13205086048b
"Björkander, Jenny (1876 - )",64561ded-ca9b-47d7-872c-5e16ad402120
"Björkgren, Carl Johan Bernhard (1885 - 1913)",b7f5c68d-6e83-4207-9278-25361e280809
"Björkgren, Hulda Augusta (1863 - 1951)",edb0c86f-d57b-4f29-a9e7-848712f5edce
"Björkin, Bror Folke (1912 - 1975)",b26468eb-9f13-41ae-9fce-adfb5855c183
"Björkin, Kurt Ronny (1939 - 2004)",0be295d1-f8a3-4396-bdbf-ec312cca2ca1
"Björklund, Carl Harry (1900 - )",a1f30111-bad3-4515-9cef-02313a7312e0
"Björklund, Gurli (1871 - 1910)",55b78acb-a832-49b2-9304-b10489f3f1f7
"Björklund, Gustaf (1893 - 1967)",112780af-509d-48ea-b329-dfd330c02f8f
"Björklund, Karl Birger (1901 - 1987)",3b282d57-b647-4d19-9e25-937d8533e069
"Björklund, Mary Jakokobina Elvira (1907 - )",069fc891-cead-4c39-b7b8-ff06c3216fb6
"Björklund, Otto (1860 - 1928)",e4a66d94-a48e-4771-a178-37ee21d49754
"Björkman, Wilh. Seb. (1830 - 1908)",4adfcc19-328a-4668-b6fb-57728d150438
"Björkmansson, Albert Ryno (1853 - 1943)",e339a69d-a682-4573-9660-d157201d45bf
"Björkquist, Karl Axel (1945 - 1994)",baa24947-46f6-42b3-9434-8cb5cb7373a2
"Björkqvist, Johan Frithiof (1874 - 1964)",26876494-dd7e-43d8-9c25-67de73894b9d
"Björkstedt, Alma Viktoria (1871 - 1932)",acb4d880-2daf-4b63-83c7-f7eb3527d0b3
"Björkström, Gustaf Henrik (1879 - 1950)",fe888d22-c30a-4343-984a-8e927558ea3d
"Björkström, Knut Edvard Mauritz (1874 - 1935)",cd53b418-46cd-48f9-8e8b-f05046f039eb
"Björkzell-Åkerlund, Jenny (1882 - 1978)",51270c18-cd99-42c6-950e-70bf8c47c763
"Björlingsson, Knut (1873 - 1955)",4b7c9a04-a250-4198-a3d1-4d52563a29c5
"Björsell, Erik Odin (1894 - 1971)",02b687cc-d724-4b94-bb55-8e4c37befef5
"Björsell, Ida Mathilda (1857 - 1934)",7ccb90ea-c411-433c-8109-cb519726e49a
"Björsell, Nils (1857 - 1897)",32d0d884-8346-4c1e-aca9-8bed1810a296
"Bladh, Oskar (1895 - 1973)",7ffc9b9e-80fb-4593-8e50-ab0f10397b9e
"Blassberg, Aron Lieb (1867 - )",05155fa9-0327-4ad9-a98e-3f39df0af2ba
"Bleiweiss, Maria Albertina (1855 - 1934)",6e690b0d-00d8-468c-a73d-fdf3f50e2ac8
"Blidberg, Alvar (1930 - 1946)",44a6b997-0d55-4660-9071-d538aef4325c
"Blixén, Matilda Amalia (1836 - 1899)",7a1184b6-f64e-4b79-9834-c341807f1a08
"Blixt, Eva Sofia (1901 - 1969)",674b4a78-c573-42d0-95ac-ba43c8697848
"Blixt, Stig Kristian Alexis (1910 - 1967)",ba1532b0-4e37-4d59-89b1-94ce469b6622
"Bloch, Carl Axel Natael (1906 - 1991)",6f3cd4c9-90b2-4fdc-a3ed-f9251fda262b
"Block, Jakob Ludvig (1894 - 1982)",6671bfd1-5e51-4a01-9e0f-64381f345b0e
"Blom, Alma Charlotta Bernhardina (1869 - 1955)",421df23c-9676-463e-b2bf-8f7caf801bfa
"Blom, Anna (1874 - 1917?)",1006d50b-3139-41e3-b8a1-a6a1e10bcbf3
"Blom, C.E. (1848 - 1912)",0962b4fe-9bd5-4935-9591-42c8646f1532
"Blom, Carl Bernard (1826 - 1908)",4f13683b-c22c-4271-a48a-881d41830921
"Blom, Carl Wilhelm (1849 - 1896)",f7a3451f-a735-416b-9196-e60e60ea4e04
"Blom, Ernst O. A. (1877 - 1954)",d7bb9734-a34b-4900-aa1a-534b4032c55d
"Blom, Julia (1870 - 1923)",a13eb66f-acf9-49bb-919a-ee793dcaefd1
"Blom, Sigrid (1884 - 1976)",2a9f3587-db7f-472a-99df-70678688a68c
"Blomberg, Anton (1862 - 1936)",a7ecbf19-a9e6-4e7e-ab06-6aaf03725f6d
"Blomberg, Carl Harald Teodor (1864 - )",2b0b69d3-9a03-4e2f-9053-8865c36c1fed
"Blomberg, Emil (1862 - 1942)",dd735698-76e5-4b4e-9f09-f096fc56e02b
"Blomberg, Rolf (1912 - 1996)",d487dacf-e4e3-4faa-a43f-537bb9578266
"Blomdahl, Gabriel Richard (1837 - 1928)",87c5ef42-87e6-47a3-9361-b09d9edf6900
"Blomdahl, Hanna (1853 - 1933)",4f376fb0-f835-428c-966e-e60d4eb13d0a
"Blomdal, Gabriel Rickard (1837 - )",b9e23d55-65ad-4fa5-a01b-a360867a3fd1
"Blomdell, John Manfred (1906 - 1979)",ff4f4dc8-6170-4f4f-8827-569906d6559e
"Blomgren, Axel (1867 - 1961)",3d6ea536-b5dd-4465-86cb-d161a44a38dd
"Blomgren, Nils Fredrik (1869 - 1936)",b3dd975a-27f8-4e93-a9a1-3a9b16d81b99
"Blomquist, Georg Arvid Gösta (1904 - 1987)",449b22d8-a714-48f5-b6f8-d8d87dc1fdf1
"Blomqvist, Adolf Gottfrid (1877 - 1945)",e201f531-ba3b-4b6e-8299-fecd53b9db28
"Blomqvist, Axel Bernhard Karl (1885 - )",569147a8-2ce2-47d0-8cfd-2b778a9cb69d
"Blomqvist, Johan Adolf (1855 - 1933)",77310bd8-69e7-42ff-a223-bf3ada5a5312
"Blomqvist, Lydia Mariana (1867 - 1908)",12ee1b9e-6b52-4a60-9187-d04b093d5a96
"Blomqvist, Nils Fredrik (1866 - 1948)",c49a23cf-9be8-4ee2-a299-bc2afce6a4ef
"Blomqvist, Theodor (1835 - 1888)",a9430400-c49e-4eb3-95e2-94f7fde14be7
"Blomster, Ivar (1892 - 1976)",7f537cc2-2482-4aac-890b-bb60e8f18712
"Boberg, Alfrida Johanna (1883 - 1945)",536da372-3fd9-415e-997e-6751881ba6f6
"Boberg, Ture Karl Lage (1904 - 1986)",b70ba3be-f92a-4c59-bc59-6b0d13f00b7e
"Bock, Orla M. (1872 - 1930)",e2abde77-9de3-4d3c-b84d-360949c85b1b
"Bodén, Erik (1876 - 1927)",c3b3e010-6069-44c8-8180-36f506452867
"Bodén, Johanna Jakobina (1879 - 1960)",1f603253-1346-43e6-93f1-8b8df241e4f5
"Bodin, Jonnie Ingeborg (1897 - 1978)",a5011079-bda6-4abd-8daa-5690d8c40e28
"Bodman, Ludwig Isidor (1838 - )",38155043-d1b8-48f4-9ccc-a5cea1b137f5
"Bodnar, Ludvig (1838 - )",57fee8ee-dd83-40b7-ab3d-3a9c95806e32
"Boeckman, Christian Wilhelm Albert von (1823 - )",d833fbf0-4b9a-4160-b502-07ebcd776167
"Boeckmann, Wilhelm (1823 - )",7ecb1322-6f9e-4122-bcaf-8d321bd0fe8b
"Boesen, Manfred Hilding Guy Konstantin (1883 - 1946)",d2bd87d7-9851-49b2-adea-b1812d260b74
"Bogland, Anders (1925 - 2017)",207fe734-be62-4a93-9a7d-133df2aa56e6
"Bogren, Axel Fredrik (1843 - 1921)",7b6581ba-958a-46d9-9ea3-6e65baa3cc5d
"Bogstedt, Ernfrid (1908 - 1989)",f89a0a3b-3e98-47cc-92d2-c44d48832bf0
"Bohman, Gottfrid (1841 - 1915)",47543d75-fb7e-4572-a4c9-2736fbb5ca19
"Bohman, Karin (1872 - )",e5359a2c-1ada-4df4-bbd9-8c4d90c5bcad
"Bohman, Maria Charlotta (1837 - 1912)",78a6e440-c9c9-4d68-a44a-a8cdf7918a98
"Boije af Gennäs, Albion Isidor (1859 - 1953)",69297b8b-02fe-4d9d-a6d8-92aef61240d2
"Boije, Wictor B. (1880 - 1971)",efd2c69e-3424-4b28-a496-76c43305964b
"Boldt-Christmas, Ada Maria Adelide (1892 - 1970)",213080de-de2c-4c64-93e9-2a4e3bb0a910
"Boldt-Christmas, Eduard Emil (1877 - 1958)",d4f0a3de-5fc1-4dc1-a02b-707a06675029
"Boldt-Christmas, Knut Edvard Ferdinand (1916 - 2002)",c7c17a19-c0c7-4b1c-9417-b9745ddbe06c
"Bolin, Mina (1860 - )",462094fe-7b72-4d1e-8c6b-5a5b0040bf84
"Bolling, Bror (1881 - 1934)",34465fa7-9185-40ad-b4af-5960c70ab822
"Bolt-Christmas, Edvard Emil (1877 - )",0355f8ad-7f72-44d0-8db8-eec8aca3b8db
"Boman, Johan (1880 - )",3557ac87-2682-4af1-825c-251629ec9c12
"Boman, Märta (1871 - 1955)",ff04e4f6-26d8-449c-9a68-585a36f1d200
"Bomark, Elvi Terets (1883 - )",cfc5a8b8-d5de-467c-a0cd-d20c94e92c65
"Bonde, Gunnar Martin (1901 - 1960)",bac3a7cf-67d4-4079-b0ce-b7276ff40bf0
"Bonde, Per (1932 - 1987)",6455f850-9a0a-4849-b4d9-e3d483f3bd26
"Bongren, Jan Magnus (1862 - )",6f4e85d9-d6fd-4dc9-b7e1-4dbf580bcfec
"Bordach, Gustaf Herman (1866 - )",d0d54a8b-5e7d-4cfc-a286-e26245e5332c
"Borelius, Oskar Helmer Eugen (1872 - )",4d295f91-9d4f-4a23-a96c-043cbdf11cbf
"Borell, Hulda Sofia (1884 - )",83229517-0397-4a5b-ae39-2228a52e97be
"Borell, Otto Josef (1878 - 1914)",d5dd1893-b1a6-4216-9274-26696f4ac6eb
"Borg, Augusta (1826 - 1914)",50641dce-2795-4441-9a13-82f488e7e53c
"Borg, Berta (1883 - )",a09e6ac7-7b28-491e-8e1d-dce87aa0e344
"Borg, Karl E.K. ( - 1900)",b4213dc2-3462-4044-a3c1-0b7f8acdf349
"Borg, Knut (1908 - 1995)",d9d2406d-200f-4d41-a0df-798a76a4b901
"Borgenstierna, Carl Gustaf Otto (1871 - 1924)",5317b7fb-07e0-4f43-9f79-df1682485366
"Borgstedt, Fredrik (1870 - 1926)",05893dc5-fbb7-4ddf-8fe2-d7b513930156
"Borgström, Emil Oskar (1869 - 1945)",c8642d0d-9e82-443f-b05b-2b211c5ad19a
"Borgström, Ivar (1896 - 1959)",640664a1-077f-41c4-931d-5e99647d40e1
"Borgström, Lars (1842 - 1912)",d872783f-abd2-4ac6-a673-b1c2c5ea9cbb
"Borgström, Pehr Bernhard (1842 - )",99cfc97d-5ed2-42aa-b649-ac6adf5dc47f
"Borgström, Valborg Sofia Lovisa (1889 - )",2ec5447e-f85b-4bb6-8d23-4db18be25b1b
"Borgström, Zennie (1842 - )",902f6ac9-9e19-4d2e-8c8a-92fe8c381bcf
"Borke, Ruben (1894 - 1968)",62a3ad8d-1fe0-4c96-8c43-9b88b27fb2fa
"Borrell, Otto (1878 - 1914)",346a6677-c681-4a2c-8e9e-00b19fa3f810
"Boström, Anette Karolina (1889 - 1982)",5a2bf199-f675-4c90-8ea7-7efcd4a7e60f
"Bourn, James William (1849 - 1917)",af33f530-b189-44df-87b0-c0ea1b362e57
"Bozzi, Karl Erik (1920 - 1980)",00f38904-235c-4854-8893-2970ae95222f
"Braf, Sven (1911 - 1976)",9b8bf5f7-c380-4735-9d39-1c104a08cc18
"Brag, Carl Erik (1870 - 1900)",4aa25035-215d-463d-9112-a3b7153366fd
"Brandel, Sven (1886 - 1931)",3818d5e1-b8d6-4b4c-9a8f-bd6564146232
"Brandt, Carl Vilhelm August (1837 - 1903)",3787d18f-7609-4d78-912c-aeb7aefe67f4
"Brandt, Elin Karolina (1866 - 1929)",19a9f780-63e7-47b2-bc90-cceec1726d1d
"Brandt, John Tage (1894 - 1982)",aff36720-16d6-4653-8b38-66c269d718d9
"Brandt, Josef Eskil Georg (1912 - 1976)",f4f2f8e5-278a-4071-9e43-56b0f757c714
"Brandt, Per Alexis (1866 - 1915)",68e501ce-4c4d-41f5-bc7a-fe8d9d0080c4
"Brantberg, Carl Rikard (1907 - 1976)",e30e0f79-a539-462e-8aac-d6f81a480f0c
"Brate, Erik (1857 - 1924)",3895767e-443b-48db-b55b-26bf9603e886
"Bratt, Axel Hjalmar Viktor (1888 - 1966)",ccf21186-3c8e-4985-8313-e940249a2d54
Brattlöf Fritz (1939 - ),cc088d34-7799-49d7-b84c-bba5f5f81fd5
"Brattström, Anders (1863 - 1921)",845123ef-ba9e-43b9-a087-5cf6e635f23f
"Braude, Leon (1859 - )",c2f69d6f-985d-4da3-8a0f-e7b1f55fda4a
"Bresky, Moritz (1854 - 1909)",94a88fd8-5259-4582-b081-979d75713f30
"Bresky, Salomon (1865 - )",315d7fdf-f5ed-437b-84c3-d68156f0ef23
"Brinck, Ernst Albin (1871 - 1942)",0f8b3c83-a6fd-4042-8927-574a9aa413fc
"Brinell, Olof Harry (1891 - )",d69c9673-2aba-4f68-b97b-f36ec81bdfb6
"Brink A:son, Hjalmar (1856 - 1908)",3149a1a0-8969-4dc6-a652-e5da85d23617
"Brink, Gustaf (1883 - 1958)",9b9dad31-dbc2-4eb2-91e8-0f0eb37daaa4
"Broander, Elisa (1861 - 1936)",160dece9-eb84-45a7-b364-efd98ed506c7
"Brock, Gustaf (1861 - 1924)",ba78643f-4441-4576-a3ba-d6ae420bc5b9
"Broddman, George (1902 - 1985)",d5ec3e13-e9b0-4b03-97bd-2946ab3bc743
"Broman, Gustaf (1870 - 1940)",a2e78137-b639-4e12-9b72-338c9d6183b8
"Brorsson, Axel Alfred Conrad (1863 - 1910)",73bbc2bd-b904-40e5-b706-76585afbb256
"Bruce, Dagmar (1889 - 1935)",5a986e08-9fa9-43b1-ba78-136df79c8543
"Bruce, Fritz Elof (1870 - 1958)",8dcafc0e-f702-40bd-b9c2-83af5103710b
"Bruce, Victor Olof Christian (1862 - 1921)",b16161e1-1424-4dbf-b787-5bd4a4b8a63e
"Bruhn, Erik (1870 - 1955)",73fa813f-6566-4e0d-8f32-bb5534dc2756
"Bruhn, Iris Elvine Terese (1904 - 1982)",f5b72898-dc8e-4980-9d86-033983e9e23e
"Brulin, Edwin (1847 - 1928)",ff313fa3-e74d-40fb-81c8-608f491eab1d
"Brun, Sam (1887 - 1944)",c120bac0-3ec5-4dda-b8cb-c3f1ba2fc014
"Brunberg, Gunnar Wilhelm (1882 - 1917)",005a26c1-1402-4cce-bba3-272f785b9e0d
"Brunnberg,  August Gottfrid (1867 - 1911)",8543df2b-d6bc-44bf-a4fb-158249f0ff32
"Bruno, Ebba Maria Lovisa (1868 - 1952)",58d82239-4de4-42d7-8478-6955c2fd3873
"Bruno, Emil (1864 - 1907)",0c6c4efd-e2c0-43ed-86dc-9bcbe13962a7
"Brunstedt, Anna Hagar (1864 - 1906)",9ef5eb77-dbbf-4012-a0d7-614a973624f5
"Brunstedt, Augusta (1856 - 1939)",048b45b5-a9eb-493e-9fa3-ac43f8932eac
"Brunstedt, Carl Albert (1827 - 1870)",54ff9b12-3c7b-4280-9c8a-18a60b986630
"Brunstedt, Göthilda Vilhelmina (1828 - 1922)",04b4572c-ed0a-41a3-b665-8502c2132b71
"Bruzelius, Karl Johan Kristian (1886 - 1970)",1bfce8ee-9fb8-4586-be3a-4730a8f24f7e
"Bruzelius, Måns Birger (1866 - )",5e8a7a4e-0295-4f8e-8cb6-b0f55d2c3e7f
"Brydolf, Knut (1867 - 1944)",c82a131b-56b3-4e2c-9f8d-719f413f04e9
"Brändström, Johan Olof (1902 - 1978)",cefe29cb-3c1e-4384-a1d4-677e317b51d9
"Brännström, Svea Virginia Barbro (1912 - 1998)",b51f8260-54f6-446b-b1f7-4412d4245668
"Burmester, Susanna Vilhelmina (1896 - 1976)",7d34a3cf-1b2f-49f5-b89a-29d151a63c64
"Burnäs, Tore (1915 - 1986)",7d6ed673-ddd4-456b-89b3-81a387a92767
"Burström, Hilda (1861 - 1926)",09a32585-360d-4370-b6a6-b965694baf81
